%  ASCII export :
%
%  Momentum is normalized to the product of particle's mass and speed of light.
%  All other quantities are in SI units.
%
%   posX              posY              posZ              momX              momY              momZ              mass              charge            macro-charge      time             particleID   sourceID

     2.2074120e-02    -1.0232189e-03     3.8396161e-02     9.8167217e-01    -4.4459067e-03     4.4297746e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.1311897e-01   0            16777216
     2.2406928e-02    -1.0247515e-03     3.8543314e-02     9.8664486e-01    -4.5813522e-03     4.3178692e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.1477534e-01   0            16777216
     2.2741389e-02    -1.0263303e-03     3.8686667e-02     9.9150395e-01    -4.7187801e-03     4.2050764e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.1643171e-01   0            16777216
     2.3077466e-02    -1.0279560e-03     3.8826190e-02     9.9624747e-01    -4.8581837e-03     4.0914100e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.1808808e-01   0            16777216
     2.3415118e-02    -1.0296293e-03     3.8961850e-02     1.0008733e+00    -4.9995477e-03     3.9768893e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.1974444e-01   0            16777216
     2.3754308e-02    -1.0313508e-03     3.9093621e-02     1.0053796e+00    -5.1428545e-03     3.8615337e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.2140081e-01   0            16777216
     2.4094993e-02    -1.0331210e-03     3.9221480e-02     1.0097643e+00    -5.2880947e-03     3.7453592e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.2305717e-01   0            16777216
     2.4437131e-02    -1.0349409e-03     3.9345395e-02     1.0140256e+00    -5.4352586e-03     3.6283827e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.2471353e-01   0            16777216
     2.4780681e-02    -1.0368109e-03     3.9465338e-02     1.0181617e+00    -5.5843364e-03     3.5106215e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.2636990e-01   0            16777216
     2.5125600e-02    -1.0387317e-03     3.9581284e-02     1.0221708e+00    -5.7353158e-03     3.3920926e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.2802627e-01   0            16777216
     2.5471846e-02    -1.0407038e-03     3.9693214e-02     1.0260513e+00    -5.8881859e-03     3.2728148e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.2968264e-01   0            16777216
     2.5819372e-02    -1.0427281e-03     3.9801091e-02     1.0298012e+00    -6.0429312e-03     3.1528059e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.3133901e-01   0            16777216
     2.6168134e-02    -1.0448050e-03     3.9904896e-02     1.0334190e+00    -6.1995252e-03     3.0320907e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.3299538e-01   0            16777216
     2.6518090e-02    -1.0469354e-03     4.0004615e-02     1.0369028e+00    -6.3579450e-03     2.9106915e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.3465174e-01   0            16777216
     2.6869193e-02    -1.0491196e-03     4.0100209e-02     1.0402509e+00    -6.5181730e-03     2.7886286e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.3630811e-01   0            16777216
     2.7221395e-02    -1.0513585e-03     4.0191673e-02     1.0434620e+00    -6.6801924e-03     2.6659220e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.3796448e-01   0            16777216
     2.7574651e-02    -1.0536525e-03     4.0278967e-02     1.0465344e+00    -6.8439846e-03     2.5425929e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.3962085e-01   0            16777216
     2.7928915e-02    -1.0560021e-03     4.0362086e-02     1.0494668e+00    -7.0095309e-03     2.4186625e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.4127722e-01   0            16777216
     2.8284138e-02    -1.0584081e-03     4.0441003e-02     1.0522577e+00    -7.1768109e-03     2.2941518e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.4293357e-01   0            16777216
     2.8640270e-02    -1.0608709e-03     4.0515702e-02     1.0549055e+00    -7.3457998e-03     2.1690847e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.4458994e-01   0            16777216
